"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.773606225E1,7.729476471E0,-8.130492554E0,2.665507050E0
1.774605825E1,7.790100403E0,-8.075107727E0,2.801125031E0
1.775605425E1,7.903564453E0,-7.963439941E0,2.930306396E0
1.776605271E1,7.818990326E0,-7.723638611E0,3.030597839E0
1.777604871E1,7.658673706E0,-7.555089111E0,3.148253174E0
1.778604471E1,7.437882843E0,-7.424111481E0,3.197051697E0
1.779604071E1,7.167095947E0,-7.335944824E0,3.273692322E0
1.780603571E1,6.812333679E0,-7.284900970E0,3.440744934E0
1.781603171E1,6.361471252E0,-7.269183655E0,3.670966187E0
1.782602771E1,5.902076569E0,-7.310647430E0,3.810476074E0
1.783602371E1,5.526058502E0,-7.347620544E0,3.832630005E0
1.784601871E1,5.212310944E0,-7.245532837E0,3.683989105E0
1.785601471E1,5.035977631E0,-7.011569366E0,3.439547424E0
1.786601071E1,4.977748718E0,-6.694828033E0,3.156486053E0
1.787600671E1,4.991071014E0,-6.351142731E0,2.938838654E0
1.788600171E1,5.051844635E0,-6.129753113E0,2.783611450E0
1.789599771E1,5.231022034E0,-5.990991669E0,2.667003937E0
1.790599371E1,5.407205658E0,-5.924529877E0,2.497705994E0
1.791598971E1,5.538332977E0,-5.856271820E0,2.390977936E0
1.792598471E1,5.644911346E0,-5.809568939E0,2.307900696E0
1.793598071E1,5.703289948E0,-5.886059875E0,2.199226685E0
1.794597671E1,5.696703644E0,-5.889353027E0,2.052082672E0
1.795597271E1,5.636528778E0,-5.894891510E0,1.905088348E0
1.796596771E1,5.529351654E0,-5.963149567E0,1.837878113E0
1.797596371E1,5.465135193E0,-6.057902527E0,1.764530640E0
1.798595971E1,5.505551147E0,-6.162235565E0,1.716929626E0
1.799595571E1,5.662574615E0,-6.262227631E0,1.712289276E0
1.800595071E1,5.909860382E0,-6.402635651E0,1.758393402E0
1.801594671E1,6.201903076E0,-6.638245697E0,1.716480560E0
1.802594271E1,6.412964172E0,-6.922654266E0,1.611698456E0
1.803593871E1,6.547384644E0,-7.153324585E0,1.453477478E0
1.804593371E1,6.582411804E0,-7.427554321E0,1.297501831E0
1.805592971E1,6.485114136E0,-7.735613708E0,1.246008911E0
1.806592571E1,6.516099701E0,-8.202941895E0,1.360371094E0
1.807592171E1,6.759493561E0,-8.834927673E0,1.624571686E0
1.808591671E1,7.111262054E0,-9.510323181E0,1.886526947E0
1.809591271E1,7.426207123E0,-1.002779709E1,2.138902130E0
1.810590871E1,7.538473663E0,-1.024873764E1,2.301464081E0
1.811590471E1,7.315736847E0,-1.018452118E1,2.374661865E0
1.812589971E1,6.932384033E0,-1.003468277E1,2.466121674E0
1.813589571E1,6.578669586E0,-1.007479935E1,2.468816071E0
1.814589171E1,6.233337708E0,-1.009964767E1,2.447709961E0
1.815588771E1,5.835165710E0,-9.944719849E0,2.379152527E0
1.816588271E1,5.598507843E0,-9.833650818E0,2.257156219E0
1.817587871E1,5.506000214E0,-9.786498871E0,2.002535706E0
1.818587471E1,5.491929474E0,-9.706565094E0,1.567689972E0
1.819587071E1,5.585484924E0,-9.604028320E0,1.033750305E0
1.820586571E1,5.782774658E0,-9.669442291E0,5.694158936E-1
1.821586171E1,5.968538361E0,-9.923314362E0,2.450404358E-1
1.822585771E1,5.886808319E0,-9.984986115E0,3.308120728E-2
1.823585271E1,5.656587067E0,-9.898466034E0,1.181044006E-1
1.824584871E1,5.361700287E0,-9.809101868E0,3.793112183E-1
1.825584471E1,4.955744476E0,-9.532028046E0,6.941065979E-1
1.826584071E1,4.541106720E0,-9.093440094E0,1.079405365E0
1.827583571E1,4.251908112E0,-8.582702179E0,1.297950897E0
1.828583171E1,4.174369354E0,-8.126750336E0,1.318607941E0
1.829582771E1,4.473297729E0,-7.931705933E0,1.211430817E0
1.830582371E1,5.021158447E0,-8.030500488E0,1.032403107E0
1.831581871E1,5.485193481E0,-8.059240723E0,7.753875732E-1
1.832581471E1,5.743556213E0,-7.849227448E0,5.936654663E-1
1.833581071E1,5.888454895E0,-7.690108337E0,5.733078003E-1
1.834580671E1,5.924679565E0,-7.588619385E0,7.764353943E-1
1.835580171E1,5.807772675E0,-7.437733154E0,1.088686066E0
1.836579771E1,5.650898895E0,-7.237449646E0,1.375489655E0
1.837579371E1,5.481002197E0,-7.021149445E0,1.516945496E0
1.838578971E1,5.272934875E0,-6.694977722E0,1.520238647E0
1.839578471E1,5.136568451E0,-6.374344482E0,1.383123779E0
1.840578071E1,5.207071838E0,-6.235583038E0,1.025816803E0
1.841577671E1,5.384752350E0,-6.116879883E0,6.339317322E-1
1.842577271E1,5.716911621E0,-6.014343109E0,3.140469360E-1
1.843576771E1,6.226002960E0,-6.090384979E0,1.010398865E-1
1.844576371E1,6.801107025E0,-6.291865997E0,-1.218466187E-1
1.845575971E1,7.242988129E0,-6.402935028E0,-4.002676392E-1
1.846575571E1,7.495063934E0,-6.355932770E0,-5.674699402E-1
1.847575071E1,7.632178802E0,-6.290668488E0,-6.483018494E-1
1.848574671E1,7.706424408E0,-6.282285919E0,-5.912704468E-1
1.849574271E1,7.644602966E0,-6.216871948E0,-4.516108704E-1
1.850573871E1,7.571255493E0,-6.181695099E0,-2.151026917E-1
1.851573371E1,7.715705109E0,-6.427633667E0,4.131408691E-2
1.852572971E1,8.015681305E0,-6.860683136E0,1.547781372E-1
1.853572571E1,8.274044037E0,-7.235503693E0,3.345542908E-1
1.854572171E1,8.629255371E0,-7.754773865E0,5.662724304E-1
1.855571671E1,9.113797760E0,-8.532406769E0,6.724017334E-1
1.856571271E1,9.390123138E0,-9.223519592E0,6.047424316E-1
1.857570871E1,9.377399597E0,-9.589957581E0,5.008584595E-1
1.858570471E1,9.203610992E0,-9.615404663E0,3.414399719E-1
1.859569971E1,9.176517334E0,-9.581724701E0,3.116519165E-1
1.860569571E1,9.334588623E0,-9.701176300E0,4.885839844E-1
1.861569171E1,9.505982208E0,-9.776020660E0,9.629475403E-1
1.862568771E1,9.498797150E0,-9.757159882E0,1.513352966E0
1.863568271E1,9.308093719E0,-9.766590271E0,1.895657959E0
1.864567871E1,8.967102814E0,-9.661658478E0,2.036065979E0
1.865567471E1,8.480015717E0,-9.292226715E0,2.062860260E0
1.866567071E1,7.895930328E0,-8.804690552E0,1.927990723E0
1.867566571E1,7.325017548E0,-8.221054230E0,1.634301453E0
1.868566171E1,6.830895081E0,-7.656428375E0,1.401385803E0
1.869565771E1,6.515650635E0,-7.309150543E0,1.314716034E0
1.870565371E1,6.322103119E0,-7.177723846E0,1.304836578E0
1.871564871E1,6.196065216E0,-7.217241669E0,1.371298370E0
1.872564471E1,6.059100037E0,-7.296427002E0,1.467248840E0
1.873564071E1,5.833818512E0,-7.315287781E0,1.483265533E0
1.874563671E1,5.520520020E0,-7.225624237E0,1.502126312E0
1.875563171E1,5.162763977E0,-7.093299408E0,1.434916077E0
1.876562437E1,4.745731201E0,-6.974745941E0,1.304088135E0
1.877562037E1,4.345164185E0,-7.058421936E0,1.225651245E0
1.878561638E1,3.857029266E0,-7.148384857E0,1.158291321E0
1.879561138E1,3.267854462E0,-6.870861969E0,1.211879883E0
1.880560738E1,2.815345459E0,-6.535858612E0,1.451531525E0
1.881560338E1,2.519261169E0,-6.300248566E0,1.685045929E0
1.882559937E1,2.481988678E0,-6.408922577E0,1.965113525E0
1.883559437E1,2.635419617E0,-6.495592346E0,2.095941467E0
1.884559038E1,2.851420441E0,-6.759194183E0,2.120939484E0
1.885558638E1,3.065026245E0,-7.087910614E0,2.096390533E0
1.886558238E1,3.118016052E0,-7.206613770E0,1.861678619E0
1.887557738E1,3.188369751E0,-7.173382874E0,1.665137329E0
1.888557337E1,3.447480927E0,-7.131769409E0,1.513652344E0
1.889556937E1,3.840264130E0,-7.079827423E0,1.380130005E0
1.890556538E1,4.327051849E0,-7.109615479E0,1.289867706E0
1.891556038E1,4.944368134E0,-7.463479614E0,1.203347626E0
1.892555638E1,5.515430603E0,-8.101303253E0,1.017583923E0
1.893555238E1,5.849984894E0,-8.597970428E0,8.611592102E-1
1.894554737E1,6.023174744E0,-9.029373322E0,8.054750061E-1
1.895554337E1,6.118077393E0,-9.452243958E0,7.973918152E-1
1.896553937E1,6.320606232E0,-9.820328522E0,9.105564880E-1
1.897553538E1,6.613247681E0,-1.003902374E1,9.581575012E-1
1.898553138E1,7.006929016E0,-1.018437149E1,1.023421783E0
1.899552638E1,7.519912262E0,-1.036295013E1,1.040785675E0
1.900552237E1,8.058192902E0,-1.047626450E1,8.641529846E-1
1.901551837E1,8.394393768E0,-1.043959076E1,6.074368286E-1
1.902551337E1,8.639583893E0,-1.016341507E1,4.167333984E-1
1.903550938E1,8.854836273E0,-1.012868729E1,2.439926147E-2
1.904550538E1,8.894653473E0,-1.001567230E1,-3.076103210E-1
1.905550138E1,8.698261871E0,-9.929900665E0,-4.252656555E-1
1.906549637E1,8.408763885E0,-1.018497025E1,-4.679269409E-1
1.907549237E1,7.898325348E0,-1.020697449E1,-4.243675232E-1
1.908548837E1,7.226222992E0,-9.991572418E0,-1.296304321E-1
1.909548438E1,6.736441498E0,-9.987231445E0,2.897973633E-1
1.910547938E1,6.377637634E0,-1.001297791E1,6.777905273E-1
1.911547538E1,5.909710693E0,-9.660760345E0,1.107397156E0
1.912547137E1,5.552403717E0,-9.107361145E0,1.578168182E0
1.913546737E1,5.438340912E0,-8.644224243E0,1.903591461E0
1.914546237E1,5.416636047E0,-8.090226288E0,1.999990997E0
1.915545838E1,5.351222076E0,-7.456743622E0,1.976489868E0
1.916545438E1,5.354964294E0,-6.982230377E0,1.984872437E0
1.917545038E1,5.410049744E0,-6.607260132E0,1.956730957E0
1.918544538E1,5.414390717E0,-6.487658844E0,1.842219086E0
1.919544137E1,5.240901489E0,-6.581214294E0,1.470242615E0
1.920543737E1,4.793781281E0,-6.612349548E0,9.415420532E-1
1.921543338E1,4.471052399E0,-6.737788696E0,5.619314575E-1
1.922542838E1,4.500092010E0,-6.792425079E0,1.073268127E-1
1.923542438E1,4.553381195E0,-6.744973755E0,-4.411326599E-1
1.924542037E1,4.635560303E0,-6.461313629E0,-8.611592102E-1
1.925541637E1,4.706961823E0,-6.117927704E0,-1.322799225E0
1.926541137E1,4.693639526E0,-5.774990845E0,-1.580263824E0
1.927540738E1,4.596641235E0,-5.445825348E0,-1.549877014E0
1.928540338E1,4.439019012E0,-5.352569275E0,-1.291963348E0
1.929539938E1,4.259542236E0,-5.465135193E0,-8.195457458E-1
1.930539438E1,3.960464172E0,-5.575904846E0,-4.266128540E-1
1.931539037E1,3.750899963E0,-5.642366638E0,-1.330732727E-1
1.932538637E1,3.783083038E0,-5.746100922E0,4.071533203E-2
1.933538238E1,3.874093781E0,-5.727539520E0,9.909393311E-2
1.934537738E1,4.114044800E0,-5.624703369E0,1.404080200E-1
1.935537338E1,4.440665588E0,-5.549409943E0,1.216969299E-1
1.936536938E1,4.753664703E0,-5.533542938E0,7.604187012E-2
1.937536537E1,4.971761169E0,-5.571713562E0,8.666976929E-2
1.938536037E1,5.212760010E0,-5.738915863E0,1.210981750E-1
1.939535638E1,5.392087097E0,-5.929918671E0,1.296304321E-1
1.940535238E1,5.522316284E0,-6.083648987E0,1.865121460E-1
1.941534838E1,5.666316833E0,-6.229146423E0,1.927990723E-1
1.942534338E1,5.926625519E0,-6.436764679E0,1.968406677E-1
1.943533937E1,6.289021912E0,-6.684798889E0,1.962419128E-1
1.944533537E1,6.662644958E0,-6.816824341E0,2.293231201E-1
1.945533138E1,7.140151978E0,-6.961573334E0,2.942880249E-1
1.946532638E1,7.834408264E0,-7.180867310E0,3.728746033E-1
1.947532238E1,8.679550781E0,-7.416477356E0,3.715274048E-1
1.948531838E1,9.341773682E0,-7.574398956E0,3.897894287E-1
1.949531437E1,9.752369843E0,-7.626640320E0,4.096980286E-1
1.950530937E1,9.910590820E0,-7.719447327E0,3.851490784E-1
1.951530538E1,9.849966888E0,-7.814349976E0,4.218228149E-1
1.952530138E1,9.773176575E0,-7.957302704E0,5.703140259E-1
1.953529738E1,1.002944366E1,-8.542884979E0,5.566923523E-1
1.954529238E1,1.046219376E1,-9.256451111E0,4.852908325E-1
1.955528837E1,1.071591614E1,-9.651779022E0,5.032534790E-1
1.956528437E1,1.080198715E1,-9.794432373E0,6.185137939E-1
1.957527937E1,1.079435303E1,-9.830956421E0,7.400610352E-1
1.958527538E1,1.055051010E1,-9.663454742E0,8.425978088E-1
1.959527138E1,9.953102417E0,-9.164991302E0,9.895921326E-1
1.960526738E1,9.155261536E0,-8.420589294E0,1.154399414E0
1.961526237E1,8.324040070E0,-7.768395538E0,1.320853271E0
1.962525837E1,7.525001678E0,-7.366032257E0,1.399290161E0
1.963525437E1,6.809190216E0,-7.144343262E0,1.406475220E0
1.964525038E1,6.158193970E0,-6.981631622E0,1.433419189E0
1.965524538E1,5.657335510E0,-6.926695862E0,1.470691681E0
1.966524138E1,5.260061646E0,-6.913373566E0,1.444645844E0
1.967523737E1,4.973108368E0,-6.962172089E0,1.409768372E0
1.968523337E1,4.741090851E0,-6.951544189E0,1.325792999E0
1.969522837E1,4.533023529E0,-6.811435547E0,1.264570312E0
1.970522438E1,4.419110413E0,-6.735693054E0,1.170266418E0
1.971522038E1,4.391118622E0,-6.731651459E0,9.669891357E-1
1.972521638E1,4.411625977E0,-6.884483643E0,8.300239563E-1
1.973521137E1,4.338128815E0,-7.088659058E0,6.607260132E-1
1.974520737E1,4.119134216E0,-7.141349487E0,5.054988098E-1
1.975520337E1,3.755989380E0,-7.000642090E0,5.478607178E-1
1.976519938E1,3.403771820E0,-6.788682861E0,7.405101013E-1
1.977519421E1,3.263064423E0,-6.657405853E0,1.041085052E0
1.978519021E1,3.200195160E0,-6.540199585E0,1.387315063E0
1.979518621E1,3.167263641E0,-6.377338257E0,1.782193909E0
1.980518221E1,3.274740143E0,-6.540498962E0,1.989662476E0
1.981517721E1,3.456462250E0,-6.960675201E0,2.001188507E0
1.982517321E1,3.539838867E0,-7.015161896E0,1.903591461E0
1.983516921E1,3.604055328E0,-6.977889404E0,1.788480835E0
1.984516521E1,3.797303467E0,-6.941215668E0,1.774410095E0
1.985516021E1,4.034111023E0,-6.797065430E0,1.843416595E0
1.986515621E1,4.357438660E0,-6.769822083E0,1.911824341E0
1.987515221E1,4.832251282E0,-7.128625946E0,1.833387451E0
1.988514821E1,5.321583710E0,-7.695048065E0,1.590292969E0
1.989514321E1,5.524262238E0,-8.080047455E0,1.303339691E0
1.990513921E1,5.551206207E0,-8.295299835E0,1.067130890E0
1.991513521E1,5.586532745E0,-8.605155487E0,8.578660583E-1
1.992513021E1,5.617069244E0,-8.873846741E0,7.348219299E-1
1.993512621E1,5.795797577E0,-9.194479980E0,7.797285461E-1
1.994512221E1,6.237828369E0,-9.674232330E0,7.891589355E-1
1.995511821E1,6.818470917E0,-1.013976425E1,7.680528259E-1
1.996511321E1,7.296876068E0,-1.041713745E1,6.954537964E-1
1.997510921E1,7.630981293E0,-1.055021072E1,5.857319641E-1
1.998510521E1,7.825576630E0,-1.050994446E1,5.287005615E-1
1.999510121E1,7.788004761E0,-1.027912445E1,4.791535950E-1
2.000509621E1,7.603438568E0,-1.020353165E1,5.441184998E-1
2.001509221E1,7.484585724E0,-1.025337799E1,5.831872559E-1
2.002508821E1,7.682324524E0,-1.074645264E1,4.653822327E-1
2.003508421E1,8.014034729E0,-1.138307877E1,2.152523804E-1
2.004507921E1,8.109536133E0,-1.159369080E1,-5.553451538E-2
2.005507521E1,7.830965424E0,-1.147139511E1,-1.854643250E-1
2.006507121E1,7.402107239E0,-1.140358612E1,-1.886077881E-2
2.007506721E1,6.865772552E0,-1.110750183E1,4.493655396E-1
2.008506221E1,6.084996185E0,-1.043075912E1,1.027164001E0
2.009505821E1,5.338648224E0,-9.489815826E0,1.730850677E0
2.010505421E1,4.820725250E0,-8.717422028E0,2.256407776E0
2.011505021E1,4.371958466E0,-7.850574646E0,2.733016663E0
2.012504521E1,4.271816711E0,-7.261998596E0,3.011587372E0
2.013504121E1,4.475992126E0,-7.031627655E0,2.897674255E0
2.014503721E1,4.738695831E0,-6.902745667E0,2.368973694E0
2.015503321E1,4.833448792E0,-6.767277374E0,1.704206085E0
2.016502821E1,4.783901825E0,-6.674320679E0,9.602531433E-1
2.017502421E1,4.749024353E0,-6.745422821E0,2.993774414E-1
2.018502021E1,4.720733185E0,-6.789580994E0,-3.165916443E-1
2.019501521E1,4.630770264E0,-6.822662201E0,-7.469467163E-1
2.020501121E1,4.581372986E0,-6.822961578E0,-9.485774231E-1
2.021500721E1,4.605622559E0,-6.777456207E0,-1.089434509E0
2.022500321E1,4.616549835E0,-6.705455933E0,-1.116228790E0
2.023499821E1,4.680466919E0,-6.580316162E0,-8.723858643E-1
2.024499421E1,4.761298828E0,-6.422993317E0,-5.580395508E-1
2.025499021E1,4.738695831E0,-6.264472961E0,-3.079096985E-1
2.026498621E1,4.624633026E0,-6.125412140E0,-1.088237000E-1
2.027498121E1,4.452191620E0,-5.992039490E0,-4.041595459E-3
2.028497721E1,4.293970642E0,-5.858816528E0,1.017883301E-1
2.029497321E1,4.262236633E0,-5.766458588E0,1.194515991E-1
2.030496921E1,4.428391113E0,-5.746250610E0,1.094224548E-1
2.031496421E1,4.715344391E0,-5.670059052E0,1.172062683E-1
2.032496021E1,5.097200317E0,-5.582640839E0,2.305206299E-1
2.033495621E1,5.538482666E0,-5.601800995E0,2.689906311E-1
2.034495221E1,5.974525909E0,-5.617368622E0,1.570234680E-1
2.035494721E1,6.226002960E0,-5.560786285E0,-2.080673218E-2
2.036494321E1,6.330785065E0,-5.435496826E0,-2.224374390E-1
2.037493921E1,6.245911560E0,-5.427563324E0,-4.805007935E-1
2.038493521E1,6.058201904E0,-5.550757141E0,-7.792794800E-1
2.039493021E1,5.988147583E0,-5.849984894E0,-1.048569489E0
2.040492621E1,6.091133423E0,-6.123615875E0,-1.165925446E0
2.041492221E1,6.303841095E0,-6.256689148E0,-1.119821320E0
2.042491821E1,6.670428772E0,-6.549480286E0,-1.056802368E0
2.043491321E1,7.213948517E0,-6.984625397E0,-8.042774963E-1
2.044490921E1,7.556286621E0,-7.096891937E0,-4.656816101E-1
2.045490521E1,7.748936005E0,-7.339387665E0,-1.612147522E-1
2.046490021E1,7.937843170E0,-7.607031097E0,1.255888367E-1
2.047489621E1,8.112380219E0,-7.863298187E0,2.909948730E-1
2.048489221E1,8.371192017E0,-8.044571228E0,3.737727356E-1
2.049488821E1,8.690777435E0,-8.130941620E0,5.297483826E-1
2.050488321E1,8.941805420E0,-8.229586487E0,6.081852722E-1
2.051487921E1,9.226962433E0,-8.469537506E0,8.143066406E-1
2.052487521E1,9.674382019E0,-9.004075928E0,1.113684082E0
2.053487121E1,1.002615051E1,-9.653575287E0,1.431323547E0
2.054486621E1,1.017449203E1,-1.013931519E1,1.801204376E0
2.055486221E1,1.014814682E1,-1.042507095E1,2.080373840E0
2.056485821E1,1.010114456E1,-1.062475571E1,2.173779602E0
2.057485421E1,9.996063080E0,-1.055544983E1,2.061962128E0
2.058484921E1,9.663005676E0,-9.964478760E0,1.929637299E0
2.059484521E1,9.140442352E0,-8.966653748E0,2.012864227E0
2.060484121E1,8.541837158E0,-7.894283752E0,2.206711121E0
2.061483721E1,8.040230255E0,-7.121889954E0,2.290087738E0
2.062483221E1,7.685767365E0,-6.717431030E0,2.249222717E0
2.063482821E1,7.236701202E0,-6.499484253E0,1.946851501E0
2.064482421E1,6.650969238E0,-6.464756470E0,1.280587006E0
2.065481921E1,5.980812836E0,-6.536607056E0,4.677772522E-1
2.066481521E1,5.324278107E0,-6.635700989E0,-1.179547119E-1
2.067481121E1,4.686454468E0,-6.615493011E0,-5.628295898E-1
2.068480721E1,4.143533478E0,-6.566544800E0,-7.397616577E-1
2.069480221E1,3.816014557E0,-6.561006317E0,-7.571255493E-1
2.070479821E1,3.775897980E0,-6.563850403E0,-6.688092041E-1
2.071479421E1,3.938010864E0,-6.475534058E0,-4.156855774E-1
2.072479021E1,4.334087219E0,-6.353687439E0,5.538482666E-2
2.073478521E1,4.655618591E0,-6.140231323E0,5.032534790E-1
2.074478121E1,4.669539642E0,-5.986351318E0,8.640032959E-1
2.075477721E1,4.575984192E0,-5.913752289E0,1.233435059E0
2.076477321E1,4.463867340E0,-5.897585907E0,1.545985107E0
2.077476788E1,4.340074768E0,-6.055657196E0,1.806742859E0
2.078476387E1,4.127965851E0,-6.126909027E0,1.876198425E0
2.079475987E1,3.908821564E0,-6.077362061E0,1.849404144E0
2.080475588E1,3.814517670E0,-6.065686340E0,1.727557526E0
2.081475088E1,3.819756775E0,-5.974974976E0,1.549877014E0
2.082474688E1,3.916904755E0,-5.876330109E0,1.427281952E0
2.083474287E1,4.038751373E0,-5.836812286E0,1.375489655E0
2.084473887E1,4.187092896E0,-5.997278595E0,1.417103119E0
2.085473387E1,4.384382629E0,-6.288123779E0,1.398691406E0
2.086472988E1,4.566553802E0,-6.518195343E0,1.354533234E0
2.087472588E1,4.759502563E0,-6.673123169E0,1.324595490E0
2.088472088E1,5.079537048E0,-6.902895355E0,1.253193970E0
2.089471688E1,5.458548889E0,-7.236102448E0,1.125210114E0
2.090471287E1,5.831722870E0,-7.717800751E0,9.466314697E-1
2.091470887E1,6.110143890E0,-8.190667419E0,7.972421265E-1
2.092470387E1,6.300398254E0,-8.761580200E0,7.059320068E-1
2.093469988E1,6.420298920E0,-9.398206329E0,7.616162109E-1
2.094469588E1,6.406527557E0,-9.897118835E0,9.184899902E-1
2.095469188E1,6.460714874E0,-1.024544449E1,1.185983734E0
2.096468687E1,6.681206360E0,-1.056248520E1,1.431922302E0
2.097468287E1,7.021598511E0,-1.073896820E1,1.607656860E0
2.098467888E1,7.454198914E0,-1.091709778E1,1.641935577E0
2.099467488E1,7.806715851E0,-1.101259918E1,1.364861755E0
2.100466988E1,7.956554260E0,-1.095167587E1,9.175918579E-1
2.101466588E1,7.915539551E0,-1.087353836E1,5.542973328E-1
2.102466187E1,8.006250916E0,-1.106394241E1,2.513273621E-1
2.103465687E1,8.216713257E0,-1.148950745E1,4.640350342E-3
2.104465287E1,8.212072906E0,-1.149519562E1,-1.020877075E-1
2.105464888E1,7.856262817E0,-1.136481674E1,-2.709365845E-2
2.106464488E1,7.510332184E0,-1.117261642E1,3.516188049E-1
2.107463988E1,7.236701202E0,-1.110750183E1,7.182064819E-1
2.108463587E1,6.702013092E0,-1.070603668E1,1.109043732E0
2.109463187E1,6.045328674E0,-9.842482452E0,1.528770905E0
2.110462788E1,5.661826172E0,-9.117240601E0,1.897903290E0
2.111462288E1,5.506000214E0,-8.406368866E0,2.103575592E0
2.112461888E1,5.517975311E0,-7.731871490E0,2.224524078E0
2.113461488E1,5.717809753E0,-7.262447662E0,2.225272522E0
2.114461087E1,5.885311432E0,-6.899602203E0,1.980082397E0
2.115460587E1,5.837411041E0,-6.631060638E0,1.717229004E0
2.116460187E1,5.632187805E0,-6.435567169E0,1.429976349E0
2.117459788E1,5.497168579E0,-6.407276001E0,1.025367737E0
2.118459388E1,5.537734222E0,-6.596482544E0,6.508465576E-1
2.119458888E1,5.524262238E0,-6.529122620E0,3.915856934E-1
2.120458487E1,5.551056519E0,-6.377937012E0,3.448828125E-1
2.121458087E1,5.618715820E0,-6.314319305E0,3.121009827E-1
2.122457587E1,5.539081421E0,-6.114035797E0,3.001258850E-1
2.123457188E1,5.238955536E0,-5.810018005E0,2.830613708E-1
2.124456788E1,4.843927002E0,-5.556894379E0,2.510279846E-1
2.125456388E1,4.600084076E0,-5.509742432E0,1.236428833E-1
2.126455888E1,4.550537109E0,-5.529800720E0,-7.813751221E-2
2.127455487E1,4.511468353E0,-5.453609161E0,-2.552192688E-1
2.128455087E1,4.465962982E0,-5.329966278E0,-4.251159668E-1
2.129454688E1,4.461921387E0,-5.224884796E0,-6.262976074E-1
2.130454188E1,4.497247925E0,-5.143154755E0,-6.774911499E-1
2.131453788E1,4.639152832E0,-5.173391876E0,-5.926176453E-1
2.132453388E1,4.790937195E0,-5.188809814E0,-4.887336731E-1
2.133452987E1,4.904850311E0,-5.177882538E0,-3.327580261E-1
2.134452487E1,5.043162689E0,-5.310357056E0,-1.957928467E-1
2.135452088E1,5.145849152E0,-5.529651031E0,-1.213975525E-1
2.136451688E1,5.263504486E0,-5.719306641E0,-3.712280273E-2
2.137451188E1,5.397625580E0,-5.866899719E0,2.814147949E-2
2.138450788E1,5.567671967E0,-5.915548553E0,1.348695374E-1
2.139450387E1,5.739364929E0,-5.874982910E0,2.808160400E-1
2.140449987E1,5.954766998E0,-5.862708435E0,4.070036316E-1
