"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.151552958e1,-2.654438270e0,-2.302532952e0,-2.654340914e0,4.403774088e0
2.152558158e1,-2.395994262e0,-2.778367082e0,-2.088487437e0,4.221598266e0
2.153563358e1,-2.144584893e0,-3.384404672e0,-2.263603652e0,4.601884488e0
2.154568558e1,-1.919643968e0,-4.030156551e0,-3.110575178e0,5.440852206e0
2.155573858e1,-1.678809435e0,-4.489858798e0,-4.530299019e0,6.595516837e0
2.156579058e1,-1.723462428e0,-4.962171151e0,-6.072186105e0,8.029004258e0
2.157584258e1,-2.470100704e0,-5.533190936e0,-6.830837778e0,9.131152401e0
2.158589458e1,-3.029324316e0,-5.615799814e0,-6.259597553e0,8.938488400e0
2.159594658e1,-3.720935322e0,-5.342850618e0,-4.842137169e0,8.114043675e0
2.160599958e1,-4.140270147e0,-4.628933653e0,-3.359803097e0,7.060958894e0
2.161605158e1,-3.818291170e0,-3.794766945e0,-2.677479808e0,6.012362410e0
2.162610358e1,-3.032916845e0,-3.648605849e0,-2.821617182e0,5.520184123e0
2.163615558e1,-2.183442711e0,-3.936146772e0,-1.936717107e0,4.900157817e0
2.164620758e1,-9.107579246e-1,-4.092010737e0,5.516005969e-1,4.228273299e0
2.165626058e1,9.266413012e-1,-3.964534419e0,2.613907710e0,4.838254931e0
2.166631258e1,2.523175003e0,-4.087483823e0,3.528702260e0,5.960341915e0
2.167636458e1,3.553690921e0,-4.588878472e0,4.096763939e0,7.104224065e0
2.168641658e1,4.191337389e0,-4.886590042e0,4.326636697e0,7.756665292e0
2.169646958e1,4.785150498e0,-4.667886050e0,3.625523965e0,7.604686021e0
2.170652158e1,5.429726209e0,-4.449348704e0,2.705624796e0,7.523233090e0
2.171657358e1,6.745416389e0,-4.401632500e0,1.091388576e0,8.128108018e0
2.172662558e1,7.881112314e0,-4.350984503e0,6.560692906e-1,9.026263035e0
2.173667758e1,6.005648299e0,-4.005032820e0,2.631760429e0,7.683375712e0
2.174673058e1,4.100963994e0,-2.631338845e0,2.208517910e0,5.349710380e0
2.175678258e1,3.168778070e0,-1.214595914e0,3.401032984e-3,3.393583543e0
2.176683458e1,1.715388008e0,-4.439363998e-1,-1.043105704e0,2.056138384e0
2.177688658e1,-4.314648736e-1,1.519375598e-1,-7.621962547e-2,4.637417282e-1
2.178693858e1,-2.111424602e0,6.080659890e-1,1.891076081e0,2.898969962e0
2.179699158e1,-3.372984183e0,9.625686407e-1,3.841837908e0,5.202237903e0
2.180704358e1,-4.084517530e0,9.921877116e-1,5.134477487e0,6.635554157e0
2.181709558e1,-3.570751050e0,1.119628946e0,5.025520470e0,6.265755185e0
2.182714758e1,-2.672362033e0,1.399050425e0,4.971374084e0,5.814930886e0
2.183720058e1,-2.107911595e0,1.477917085e0,5.207533768e0,5.809125421e0
2.184725258e1,-9.688912350e-1,1.945883203e0,5.261334000e0,5.692701215e0
2.185730458e1,1.978376911e-1,2.618331129e0,5.623649701e0,6.206467080e0
2.186735658e1,6.048055816e-1,3.173462859e0,6.439464923e0,7.204398990e0
2.187740858e1,1.329372372e0,3.917420479e0,6.943022457e0,8.082015526e0
2.188746158e1,1.467161571e0,4.587588576e0,7.185716406e0,8.650609937e0
2.189751358e1,1.117107627e0,5.294042739e0,7.415067008e0,9.179217652e0
2.190756558e1,1.083813581e0,6.044069184e0,7.502637248e0,9.695101333e0
2.191761758e1,1.717525165e0,6.836487942e0,7.320944962e0,1.016285861e1
2.192766908e1,2.573280964e0,7.411200829e0,7.193411926e0,1.064391130e1
2.193772208e1,3.535120164e0,7.791663364e0,6.947694383e0,1.102168543e1
2.194777408e1,4.157099895e0,8.243479471e0,6.262530516e0,1.115597247e1
2.195782608e1,4.128617523e0,8.768499795e0,5.233735142e0,1.101471992e1
2.196787808e1,3.906906016e0,9.147064324e0,4.350731611e0,1.085640668e1
2.197793108e1,3.541905858e0,9.253598839e0,3.445338799e0,1.049021201e1
2.198798308e1,2.880121499e0,8.801062354e0,1.738314648e0,9.422077066e0
2.199803508e1,2.204401470e0,7.501151471e0,-2.860397963e0,8.325174817e0
2.200808708e1,2.168945417e0,5.537050683e0,-9.790412997e0,1.145493087e1
2.201813908e1,3.277202990e0,2.566900774e0,-1.560176651e1,1.614757434e1
2.202819208e1,6.271841623e0,-3.442193289e0,-1.705311209e1,1.849306151e1
2.203824408e1,3.646894954e0,-1.389351532e1,-1.348714202e1,1.970361922e1
2.204829608e1,-4.134534028e0,-2.334116102e1,-9.840311966e0,2.566585103e1
2.205834808e1,-6.534198003e0,-2.365842393e1,-5.155720421e0,2.507983691e1
2.206840008e1,-6.053387307e0,-1.549086588e1,-3.049231746e0,1.690882130e1
2.207845308e1,-4.595035005e0,-6.335542944e0,-2.232577448e0,8.138664089e0
2.208850508e1,-1.820400200e0,-1.254897264e0,-1.706472466e0,2.792968369e0
2.209855708e1,1.236185443e-1,2.547922466e0,-1.815746694e0,3.131154179e0
2.210860908e1,1.250958433e0,5.648919028e0,-1.545452426e0,5.988623079e0
2.211866108e1,2.093597319e0,8.379316723e0,2.062637481e-1,8.639365903e0
2.212871408e1,2.545890559e0,1.059195283e1,2.937352291e0,1.128268859e1
2.213876608e1,3.360976633e0,1.095557947e1,6.690715102e0,1.326976089e1
2.214881808e1,4.466557644e0,9.007469652e0,8.007322125e0,1.285308735e1
2.215887008e1,6.059136289e0,5.425257767e0,5.947752678e0,1.007582832e1
2.216892308e1,8.020694123e0,-3.303151179e0,5.007097648e0,1.001565618e1
2.217897508e1,8.536304523e0,-1.137938099e1,9.191195015e0,1.693625910e1
2.218902708e1,6.790940471e0,-1.454765737e1,7.170513060e0,1.758315856e1
2.219907908e1,2.383751947e0,-1.534933285e1,1.432607450e0,1.559925179e1
2.220913108e1,-2.824428524e0,-1.164021007e1,9.528950071e-1,1.201581857e1
2.221918408e1,-4.925334862e0,-6.956983854e0,3.270877765e0,9.130015838e0
2.222923608e1,-4.401116191e0,-1.484002867e0,5.930807447e0,7.533031609e0
2.223928808e1,-1.850171007e0,2.366471670e0,8.809543741e0,9.307598070e0
2.224934008e1,8.528713667e-1,3.935998253e0,1.099126620e1,1.170587051e1
2.225939208e1,2.140583205e0,3.948075677e0,9.884036275e0,1.085649903e1
2.226944508e1,2.045220672e0,3.013502920e0,7.500183756e0,8.337678563e0
2.227949708e1,1.612779021e0,1.525242110e0,4.912114892e0,5.390388889e0
2.228954908e1,9.157162904e-1,-1.546378040e-1,2.515559882e0,2.681509033e0
2.229960108e1,-1.790113743e-1,-1.659896470e0,1.107378445e0,2.003394215e0
2.230965408e1,-1.243889295e0,-2.916858385e0,3.580121505e-1,3.191159056e0
2.231970608e1,-2.211938531e0,-3.387077435e0,-8.738956153e-1,4.138678432e0
2.232975808e1,-2.907450800e0,-2.283336543e0,-2.498849709e0,4.462190694e0
2.233981008e1,-2.830277201e0,-4.926419520e-1,-3.032058474e0,4.176905998e0
2.234986208e1,-2.325269265e0,1.183512701e0,-1.823420287e0,3.183149543e0
2.235991508e1,-1.748313387e0,2.309688774e0,-3.341911787e-1,2.915981083e0
2.236996708e1,-1.507478269e0,2.645570383e0,3.123950611e-1,3.060902491e0
2.238001908e1,-1.642984276e0,2.440583375e0,4.055067444e-1,2.969895664e0
2.239007108e1,-1.932172651e0,2.325725348e0,1.584384942e-1,3.027770187e0
2.240012308e1,-1.979840323e0,2.883956103e0,-1.518767488e-1,3.501433571e0
2.241017608e1,-1.760129148e0,3.556878823e0,-2.112850446e-1,3.974177015e0
2.242022808e1,-1.405751042e0,3.510851880e0,-1.816250432e-1,3.786186019e0
2.243028008e1,-1.048752506e0,2.437543407e0,-4.046384329e-1,2.684256311e0
2.244033208e1,-8.179212432e-1,6.478510290e-1,-9.776827430e-1,1.429884492e0
2.245038408e1,-1.827444195e-1,-4.920151305e-1,-2.045143050e0,2.111417654e0
2.246043708e1,5.951754732e-1,-6.556430286e-1,-3.337453870e0,3.452926289e0
2.247048908e1,1.522347738e0,-2.680433822e-1,-4.016409162e0,4.303595293e0
2.248054108e1,2.316820623e0,2.217708564e-1,-3.797249672e0,4.453756301e0
2.249059308e1,2.619332172e0,5.370995021e-1,-3.086261578e0,4.083428392e0
2.250064608e1,2.117421799e0,8.276780534e-1,-2.339023232e0,3.261833183e0
2.251069808e1,1.094032760e0,1.181729300e0,-1.554857088e0,2.238520132e0
2.252075008e1,7.156458400e-2,1.196574211e0,-7.846824534e-1,1.432703000e0
2.253080208e1,-6.715603191e-1,1.129597864e0,-5.262611032e-2,1.315201165e0
2.254085408e1,-1.196844352e0,9.939290124e-1,5.391846192e-1,1.646527054e0
2.255090708e1,-1.692346762e0,7.918843228e-1,9.898716295e-1,2.114465461e0
2.256095908e1,-2.240905053e0,4.210924977e-1,1.220703185e0,2.586327631e0
2.257101108e1,-2.849691711e0,-2.300914443e-1,7.623506212e-1,2.958861841e0
2.258106308e1,-3.511661135e0,-8.532824260e-1,-5.273429842e-1,3.652115202e0
2.259111508e1,-4.294672308e0,-1.567526835e0,-2.330253724e0,5.131416279e0
2.260116808e1,-5.230687573e0,-2.260899022e0,-4.442060734e0,7.225210062e0
2.261122008e1,-5.875216799e0,-2.424198892e0,-6.211000174e0,8.886587414e0
2.262127208e1,-5.852669935e0,-2.020877252e0,-6.812492723e0,9.205853971e0
2.263132408e1,-5.476746594e0,-1.620445890e0,-6.183658009e0,8.417732742e0
2.264137608e1,-4.922981358e0,-1.471358263e0,-5.146418670e0,7.272294392e0
2.265142908e1,-4.460413975e0,-1.858597137e0,-3.911625011e0,6.216951533e0
2.266148108e1,-4.162623760e0,-2.617131280e0,-2.293372558e0,5.425529503e0
2.267153308e1,-3.810857313e0,-3.370356737e0,-1.147884154e0,5.215321277e0
2.268158508e1,-3.453417020e0,-3.945090673e0,-1.018227263e0,5.341031388e0
2.269163808e1,-3.028650717e0,-4.385763742e0,-1.886502389e0,5.653896004e0
2.270169008e1,-2.360658661e0,-4.620873266e0,-3.773100672e0,6.415720360e0
2.271174208e1,-1.500581624e0,-4.615069905e0,-6.019922522e0,7.732404711e0
2.272179408e1,-9.423365436e-1,-4.820415933e0,-7.533200644e0,8.992970581e0
2.273184608e1,-1.532955318e0,-4.835422812e0,-7.270810350e0,8.865435631e0
2.274189908e1,-2.588222061e0,-4.408345104e0,-5.671823741e0,7.635573623e0
2.275195108e1,-3.310970660e0,-3.647038211e0,-3.615219417e0,6.110092132e0
2.276200308e1,-3.557108619e0,-3.043391547e0,-2.306696316e0,5.218821871e0
2.277205508e1,-3.658683525e0,-3.275659325e0,-2.072729044e0,5.330301572e0
2.278210708e1,-3.154102144e0,-3.965950030e0,-9.866218201e-1,5.162416352e0
2.279216008e1,-1.838117849e0,-4.568679265e0,1.345755394e0,5.105150834e0
2.280221208e1,7.142074250e-2,-4.610289806e0,3.024124972e0,5.514091481e0
2.281226408e1,1.906323280e0,-4.564798468e0,3.909468266e0,6.305187993e0
2.282231608e1,2.858278640e0,-4.805624231e0,4.433198694e0,7.135617121e0
2.283236808e1,3.393037502e0,-4.808721501e0,4.363982863e0,7.326721804e0
2.284242108e1,3.833350382e0,-4.509769152e0,3.592021759e0,6.923526072e0
2.285247308e1,4.497343234e0,-4.384855084e0,2.759409825e0,6.860567969e0
2.286252508e1,6.094239464e0,-4.460116351e0,1.374420784e0,7.676029247e0
2.287257708e1,8.116931106e0,-4.797489000e0,6.292072550e-1,9.449675818e0
2.288263008e1,7.076246588e0,-4.405850097e0,2.875758891e0,8.817866525e0
2.289268208e1,4.914595866e0,-2.841514088e0,2.352831724e0,6.145182825e0
2.290273408e1,3.764136013e0,-1.498724402e0,-9.349346995e-2,4.052608516e0
2.291278608e1,2.387925543e0,-6.086103648e-1,-1.896446456e0,3.109518312e0
2.292283850e1,7.438038379e-1,1.663866144e-1,-9.707617593e-1,1.234223257e0
2.293289150e1,-1.002283222e0,5.719050533e-1,1.888267225e0,2.212961852e0
2.294294350e1,-2.601116634e0,9.314713937e-1,4.323756066e0,5.131112279e0
2.295299550e1,-3.875697379e0,1.063769326e0,5.274562740e0,6.631262885e0
2.296304750e1,-3.295070912e0,1.275498174e0,5.030577142e0,6.147446160e0
2.297309950e1,-2.228734074e0,1.552958497e0,5.017088785e0,5.705270856e0
2.298315250e1,-1.404040731e0,1.798062083e0,5.095685889e0,5.583043283e0
2.299320450e1,-5.915443888e-1,2.081180756e0,5.240529022e0,5.669601620e0
2.300325650e1,2.199606315e-1,2.571717126e0,5.433684189e0,6.015566102e0
2.301330850e1,1.262753290e0,3.265824308e0,5.735881158e0,6.720155277e0
2.302336150e1,1.548707717e0,3.894149145e0,6.456652229e0,7.697483431e0
2.303341350e1,1.318013864e0,4.285724899e0,7.132717828e0,8.424978460e0
2.304346550e1,1.490151507e0,4.842648216e0,7.200108742e0,8.804167147e0
2.305351750e1,1.860671290e0,5.516611156e0,7.159590461e0,9.227937574e0
2.306356950e1,2.401976256e0,6.164737004e0,7.109360540e0,9.711667187e0
2.307362250e1,3.031227584e0,6.779750655e0,6.864154043e0,1.011286163e1
2.308367450e1,3.902016574e0,7.316917984e0,6.567113734e0,1.057780719e1
2.309372650e1,4.620895486e0,7.974368972e0,5.948517494e0,1.096941639e1
2.310377850e1,4.399272272e0,8.562434560e0,4.933688779e0,1.081712379e1
2.311383050e1,3.466877310e0,8.624372946e0,3.911528825e0,1.008459740e1
2.312388350e1,2.327630371e0,8.094468443e0,3.028236734e0,8.950335202e0
2.313393550e1,1.443756190e0,7.199665523e0,1.861519867e0,7.575280311e0
2.314398750e1,8.658869764e-1,5.965342857e0,-2.419545677e-1,6.032712298e0
2.315403950e1,8.557308745e-2,4.298399323e0,-3.301501972e0,5.420652614e0
2.316409150e1,1.494694501e-1,1.840477200e0,-6.166330955e0,6.436873068e0
2.317414450e1,1.509223663e0,-2.248711671e0,-1.185632433e1,1.216169754e1
2.318419650e1,5.332443963e-1,-9.877593813e0,-2.012011703e1,2.242031040e1
2.319424850e1,-6.190311556e0,-1.859675129e1,-1.894183876e1,2.725715267e1
2.320430050e1,-5.641281395e0,-2.095181095e1,-8.945908996e0,2.346980455e1
2.321435250e1,-1.379813671e0,-1.442341105e1,-3.562834505e0,1.492087336e1
2.322440550e1,1.032272787e0,-5.803644540e0,-2.295837598e0,6.326037253e0
2.323445750e1,2.401971286e0,-6.009446651e-1,-2.196562401e0,3.309907390e0
2.324450950e1,3.667927096e0,3.640736666e0,-2.023260284e0,5.549976111e0
2.325456150e1,4.635107436e0,7.033425674e0,-1.895915236e0,8.634106337e0
2.326461450e1,5.092510266e0,9.224530576e0,-2.300812116e-1,1.053938151e1
2.327466650e1,5.065880876e0,9.922675846e0,2.497647814e0,1.141756934e1
2.328471850e1,6.065283467e0,9.024946395e0,6.498954495e0,1.266782264e1
2.329477050e1,7.135770659e0,6.974791549e0,9.177548783e0,1.355707718e1
2.330482250e1,7.450462543e0,3.772523552e0,7.436328653e0,1.118214246e1
2.331487550e1,8.010907053e0,-2.836759132e0,5.205632254e0,9.965964146e0
2.332492750e1,7.428449530e0,-1.043955334e1,5.763993402e0,1.404954648e1
2.333497950e1,5.523089286e0,-1.489381955e1,4.972577441e0,1.664502636e1
2.334503150e1,6.969213744e-1,-1.568315624e1,4.650739675e0,1.637304091e1
2.335508350e1,-3.716937873e0,-1.201974699e1,4.627917992e0,1.340550521e1
2.336513650e1,-7.048153056e0,-8.417663932e0,5.250954022e0,1.216988273e1
2.337518850e1,-6.916997670e0,-3.350674424e0,7.229214427e0,1.055146516e1
2.338524050e1,-4.422934784e0,7.503644139e-1,8.275716341e0,9.413441443e0
2.339529250e1,-1.950145238e0,2.428777846e0,8.337348332e0,8.900191318e0
2.340534550e1,-2.038438779e-1,2.983303220e0,8.468946937e0,8.981353609e0
2.341539750e1,7.124691939e-1,2.994871352e0,7.341223691e0,7.960554757e0
2.342544950e1,8.794647959e-1,2.719686180e0,5.206984130e0,5.939935604e0
2.343550150e1,4.706125305e-1,1.885387909e0,3.484782654e0,3.989971663e0
2.344555350e1,-4.522541006e-1,2.774521369e-1,1.970786494e0,2.040958810e0
2.345560650e1,-1.289186798e0,-1.540234371e0,7.419929552e-1,2.141232837e0
2.346565850e1,-1.467587394e0,-2.945657676e0,-5.149315381e-1,3.331045841e0
2.347571050e1,-1.369313533e0,-3.081452243e0,-1.199923496e0,3.579131721e0
2.348576250e1,-9.171305857e-1,-1.783033569e0,-1.583238888e0,2.554795999e0
2.349581450e1,-3.372923226e-1,-2.764832532e-1,-1.558715665e0,1.618580744e0
2.350586750e1,-1.620731235e-1,1.092009038e0,-6.312513685e-1,1.271703475e0
2.351591950e1,-2.861630264e-1,2.215983050e0,5.370024383e-1,2.298008219e0
2.352597150e1,-4.294586939e-1,2.388275937e0,5.826668537e-1,2.495555526e0
2.353602350e1,-6.768774846e-1,1.831185390e0,-1.531029099e-1,1.958275660e0
2.354607550e1,-9.363353270e-1,1.755278590e0,-1.124708349e0,2.285321782e0
2.355612850e1,-1.026873687e0,2.408826562e0,-1.981270552e0,3.283648576e0
2.356618050e1,-9.589587890e-1,3.338530342e0,-2.087997294e0,4.052791569e0
2.357623250e1,-1.085466589e0,3.549737034e0,-1.653479735e0,4.063602584e0
2.358628450e1,-1.209138123e0,2.325674477e0,-1.454600143e0,2.997772232e0
2.359633750e1,-1.219604347e0,5.504206288e-1,-1.151740100e0,1.765475259e0
2.360638950e1,-1.104202529e0,-4.555308437e-1,-1.319862753e0,1.780114958e0
2.361644150e1,-6.695991629e-1,-6.041027462e-1,-2.183791205e0,2.362677971e0
2.362649350e1,2.256696336e-2,-2.745209277e-2,-2.832295952e0,2.832518887e0
2.363654550e1,6.681010332e-1,4.225186336e-1,-2.857141941e0,2.964479897e0
2.364659850e1,9.576926476e-1,6.917045617e-1,-2.370161848e0,2.648263128e0
2.365665050e1,8.402381650e-1,9.946821338e-1,-1.714776682e0,2.153102828e0
2.366670250e1,2.828978681e-1,1.110815438e0,-1.088600843e0,1.580820653e0
2.367675450e1,-5.185931376e-1,1.130550376e0,-4.391751583e-1,1.319074605e0
2.368680650e1,-1.304739515e0,1.160692772e0,1.126452939e-1,1.749926248e0
2.369685950e1,-2.022579668e0,1.137674038e0,4.784004736e-1,2.369387631e0
2.370691150e1,-2.519687724e0,1.100264137e0,5.732994680e-1,2.808572534e0
2.371696350e1,-2.935525914e0,1.163285428e0,4.379435885e-1,3.187842525e0
2.372701550e1,-3.264668899e0,1.059396193e0,1.097241712e-1,3.434009712e0
2.373706750e1,-3.787966340e0,6.486865962e-1,-9.523699272e-1,3.959354970e0
2.374712050e1,-4.427414628e0,-2.874637395e-1,-2.619553197e0,5.152348459e0
2.375717250e1,-5.114567717e0,-1.539447920e0,-4.464712263e0,6.961491106e0
2.376722450e1,-5.623632744e0,-2.414868490e0,-5.832785894e0,8.454479661e0
2.377727650e1,-5.665836777e0,-2.846066730e0,-6.322504238e0,8.954097501e0
2.378732850e1,-5.253698705e0,-2.832945578e0,-5.956368551e0,8.432393317e0
2.379738150e1,-4.560591397e0,-2.644351239e0,-5.121437026e0,7.349877861e0
2.380743350e1,-3.765516248e0,-2.731501649e0,-4.072821052e0,6.182886478e0
2.381748550e1,-3.170068551e0,-3.294255810e0,-2.957485717e0,5.445014024e0
2.382753750e1,-2.369618349e0,-3.825688775e0,-1.930790370e0,4.896829298e0
2.383759050e1,-1.481812939e0,-4.202129011e0,-1.737690458e0,4.782596150e0
2.384764250e1,-7.904057081e-1,-4.379865071e0,-2.563493894e0,5.136093863e0
2.385769450e1,-4.292601809e-2,-4.369756989e0,-4.095630164e0,5.989224092e0
2.386774650e1,1.603467330e-1,-4.283922787e0,-5.874123369e0,7.272071980e0
2.387779850e1,-6.784484853e-1,-4.287829311e0,-6.561195182e0,7.867341023e0
2.388785150e1,-2.355626839e0,-4.184934103e0,-6.006452876e0,7.690261856e0
2.389790350e1,-4.034947175e0,-3.835000466e0,-4.727255169e0,7.303079399e0
2.390795550e1,-5.106959905e0,-3.478514439e0,-3.425599476e0,7.065113866e0
2.391800750e1,-5.393672862e0,-3.292699281e0,-2.778031452e0,6.902972856e0
2.392805883e1,-5.027158860e0,-3.703087281e0,-2.541052573e0,6.741077792e0
2.393811183e1,-3.996426303e0,-4.530630848e0,-1.093998846e0,6.139615017e0
2.394816383e1,-2.123714865e0,-4.862878413e0,1.580493035e0,5.536759839e0
2.395821583e1,2.652495094e-1,-4.513696727e0,3.295955595e0,5.595278253e0
2.396826783e1,1.979962822e0,-4.431629301e0,4.124131832e0,6.369305645e0
2.397831983e1,2.998994223e0,-4.595802745e0,4.594062613e0,7.156869463e0
2.398837283e1,3.526680293e0,-4.563838356e0,4.363221556e0,7.232136391e0
2.399842483e1,3.849346025e0,-4.564261694e0,3.421788261e0,6.881757372e0
2.400847683e1,4.583180945e0,-4.758132561e0,2.467107514e0,7.052091358e0
2.401852883e1,6.409265808e0,-4.839446865e0,1.940124865e0,8.262143708e0
2.402858183e1,7.683167692e0,-5.050213262e0,3.291866637e0,9.765864311e0
2.403863383e1,5.990046759e0,-4.424775780e0,3.255158987e0,8.127444919e0
2.404868583e1,4.378226096e0,-2.555275340e0,-3.751573563e-1,5.083211470e0
2.405873783e1,3.172537538e0,-1.176966158e0,-3.164206717e0,4.632758132e0
2.406878983e1,1.661260625e0,-1.989018112e-1,-2.932689722e0,3.376391239e0
2.407884283e1,-4.166780692e-1,5.641949147e-1,-5.176043004e-2,7.032891704e-1
2.408889483e1,-2.237082143e0,9.266936338e-1,3.047194576e0,3.892132114e0
2.409894683e1,-3.379679830e0,1.252696372e0,4.902716955e0,6.085073335e0
2.410899883e1,-3.656808323e0,1.593497243e0,5.123876485e0,6.493503739e0
2.411905083e1,-2.859589001e0,1.735556517e0,4.830721650e0,5.875821418e0
2.412910383e1,-1.473227765e0,1.883122698e0,4.273303951e0,4.896700705e0
2.413915583e1,-5.342289577e-1,2.086825658e0,4.294845093e0,4.804782647e0
2.414920783e1,-1.026221430e-1,2.188528619e0,4.742284852e0,5.223930937e0
2.415925983e1,4.634868577e-1,2.492426543e0,5.092789178e0,5.688893719e0
2.416931183e1,1.304750332e0,2.902981773e0,5.625202721e0,6.463171223e0
2.417936483e1,1.548523822e0,3.300907602e0,6.349469258e0,7.321862938e0
2.418941683e1,1.408772298e0,3.696764687e0,6.772060397e0,7.842927422e0
2.419946883e1,1.362031995e0,4.352822283e0,6.864787881e0,8.241814463e0
2.420952083e1,1.632123950e0,5.095579469e0,6.924002634e0,8.750461199e0
2.421957383e1,2.402559077e0,5.777547832e0,6.914637734e0,9.325479294e0
2.422962583e1,3.176930258e0,6.383424624e0,6.721496599e0,9.798954655e0
2.423967783e1,3.645513842e0,6.823117114e0,6.565723851e0,1.014659687e1
2.424972983e1,4.472056950e0,7.372418586e0,5.948105265e0,1.047529500e1
2.425978183e1,4.592207876e0,8.064296225e0,5.083675708e0,1.058135178e1
2.426983483e1,3.762646435e0,8.505007301e0,4.267421359e0,1.023247489e1
2.427988683e1,2.808138181e0,8.668432885e0,3.360196323e0,9.711760297e0
2.428993883e1,2.416368008e0,8.512430341e0,1.840804644e0,9.038189332e0
2.429999083e1,2.333875490e0,7.756508734e0,-1.405014001e0,8.220977246e0
2.431004283e1,2.422446481e0,6.412906870e0,-6.791760836e0,9.649955270e0
2.432009583e1,2.847585837e0,4.335544930e0,-1.134369426e1,1.247337542e1
2.433014783e1,4.722771232e0,7.202483296e-1,-1.264813791e1,1.352030762e1
2.434019983e1,5.371589683e0,-5.149239367e0,-1.096979172e1,1.325537521e1
2.435025183e1,5.752873021e-1,-1.302700474e1,-1.253695310e1,1.808891928e1
2.436030383e1,-4.892163315e0,-1.849089798e1,-1.047775203e1,2.180893985e1
2.437035683e1,-6.647995344e0,-1.821888785e1,-5.584573928e0,2.018195190e1
2.438040883e1,-7.816658456e0,-1.212086406e1,-2.201653279e0,1.458981742e1
2.439046083e1,-6.288775159e0,-5.083259971e0,-1.331936376e0,8.195259571e0
2.440051283e1,-3.074598137e0,-4.319876146e-1,-1.742004826e0,3.560105029e0
2.441056583e1,-7.746516281e-1,2.591870139e0,-3.041826540e0,4.070698302e0
2.442061783e1,5.649580494e-1,4.566415808e0,-3.434498646e0,5.741699390e0
2.443066983e1,1.448119967e0,6.183165674e0,-6.187497291e-1,6.380551733e0
2.444072183e1,2.922070301e0,6.484280908e0,4.727865618e0,8.540322420e0
2.445077383e1,5.103006603e0,4.681742197e0,7.606799548e0,1.028702026e1
2.446082683e1,7.317840675e0,-6.492748260e-2,6.634981781e0,9.878157265e0
