"Time (s)","X (µT)","Y (µT)","Z (µT)"
6.634518333E-1,3.461639404E0,4.639577866E0,-3.841883850E1
6.734468333E-1,3.703857422E0,4.912624359E0,-3.827053833E1
6.834428333E-1,3.599990845E0,5.039730072E0,-3.863981628E1
6.934378333E-1,3.757942200E0,4.862957001E0,-3.839210510E1
7.034338333E-1,3.369956970E0,5.055374146E0,-3.862550354E1
7.134298333E-1,3.445983887E0,4.936452866E0,-3.868159485E1
7.234248333E-1,3.317962646E0,4.963932037E0,-3.862966919E1
7.334208333E-1,2.844329834E0,5.083751678E0,-3.880822754E1
7.434158333E-1,2.837127686E0,4.669303894E0,-3.893852234E1
7.534123750E-1,2.349349976E0,4.924926758E0,-3.926022339E1
7.634083750E-1,1.996032715E0,4.732900620E0,-3.923358154E1
7.734033750E-1,1.662399292E0,4.633863449E0,-3.922462463E1
7.833993750E-1,9.561157227E-1,4.597730637E0,-3.956544495E1
7.933953750E-1,6.763381958E-1,4.128995895E0,-3.959980774E1
8.033903750E-1,-8.803558350E-2,4.371896744E0,-3.991558838E1
8.133863750E-1,-7.708435059E-1,4.232576370E0,-3.976799011E1
8.233813750E-1,-1.269844055E0,3.898609161E0,-3.982884216E1
8.333773750E-1,-2.204017639E0,3.908067703E0,-3.977087402E1
8.433733750E-1,-2.398445129E0,3.415304184E0,-3.993655396E1
8.533683750E-1,-2.939636230E0,3.578207016E0,-4.008255005E1
8.633643750E-1,-3.073287964E0,3.331159592E0,-4.006147766E1
8.733593750E-1,-3.087623596E0,3.147693634E0,-3.996409607E1
8.833553750E-1,-3.583290100E0,3.285556793E0,-4.026362610E1
8.933513750E-1,-3.595390320E0,3.095830917E0,-3.982548523E1
9.033463750E-1,-3.827018738E0,3.316753387E0,-4.008363342E1
9.133423750E-1,-3.827018738E0,3.316753387E0,-4.008363342E1
9.233373750E-1,-3.804275513E0,3.289955139E0,-4.006137085E1
9.333333750E-1,-3.960044861E0,3.213459015E0,-3.997750854E1
9.433293750E-1,-4.594589233E0,3.521219254E0,-4.024374390E1
9.533243750E-1,-4.696067810E0,3.269933701E0,-3.997363281E1
9.633203750E-1,-5.105422974E0,3.258869171E0,-4.000390625E1
9.733163750E-1,-5.206901550E0,3.066862106E0,-3.998413086E1
9.833113750E-1,-5.308937073E0,2.913894653E0,-3.992439270E1
9.933073750E-1,-5.916648865E0,3.295177460E0,-4.011447144E1
1.003302375E0,-5.686172485E0,2.994354248E0,-3.988871765E1
1.013298375E0,-5.600219727E0,3.232734680E0,-4.005603027E1
1.023294375E0,-5.466400146E0,3.255945206E0,-3.992410278E1
1.033289375E0,-5.346771240E0,3.228809357E0,-3.994076538E1
1.043285375E0,-5.459236145E0,3.270416260E0,-4.019879150E1
1.053280375E0,-5.267112732E0,3.202701569E0,-4.008932495E1
1.063276375E0,-5.249336243E0,3.507852554E0,-3.991958618E1
1.073272375E0,-5.064231873E0,3.717702866E0,-3.997245789E1
1.083267375E0,-4.790451050E0,3.673891068E0,-3.986120605E1
1.093263375E0,-4.798583984E0,4.217613220E0,-3.996194458E1
1.103259375E0,-4.522628784E0,4.302465439E0,-4.003564453E1
1.113254375E0,-4.285598755E0,4.548154831E0,-4.017781067E1
1.123250375E0,-4.223129272E0,4.950134277E0,-4.015394592E1
1.133245375E0,-3.816658020E0,4.882551193E0,-4.010569763E1
1.143241375E0,-3.855232239E0,5.200838089E0,-3.993435669E1
1.153237375E0,-3.550018311E0,5.046733856E0,-3.990632629E1
1.163232375E0,-3.666076660E0,5.279790878E0,-3.985345459E1
1.173228375E0,-3.750358582E0,5.305610657E0,-3.981082153E1
1.183224375E0,-3.752151489E0,5.003644943E0,-3.959268188E1
1.193219375E0,-4.167648315E0,5.261806488E0,-3.991156006E1
1.203215375E0,-4.162094116E0,5.146903992E0,-3.975593567E1
1.213210375E0,-4.344497681E0,5.323135376E0,-3.945472717E1
1.223206375E0,-4.454223633E0,5.639085770E0,-3.960777283E1
1.233202375E0,-4.345848083E0,5.286310196E0,-3.958384705E1
1.243197375E0,-4.615470886E0,5.658252716E0,-3.969654846E1
1.253193375E0,-4.692161560E0,5.615325928E0,-3.950392151E1
1.263189375E0,-4.648277283E0,5.479408264E0,-3.935556030E1
1.273184375E0,-4.850051880E0,5.714738846E0,-3.948469543E1
1.283180375E0,-4.590438843E0,5.727287292E0,-3.933509827E1
1.293175375E0,-4.839683533E0,6.132905960E0,-3.943161011E1
1.303171375E0,-4.730781555E0,5.991518021E0,-3.950460815E1
1.313167375E0,-4.562591553E0,6.294902802E0,-3.920382690E1
1.323162375E0,-4.850685120E0,6.565793991E0,-3.932328796E1
1.333158375E0,-4.653167725E0,6.398002625E0,-3.916793823E1
1.343153375E0,-4.747489929E0,6.644618988E0,-3.940257263E1
1.353149375E0,-4.641067505E0,6.702255249E0,-3.925120544E1
1.363145375E0,-4.448684692E0,6.898740768E0,-3.920399475E1
1.373140375E0,-4.695213318E0,6.967084885E0,-3.940380859E1
1.383136375E0,-4.346298218E0,6.902242661E0,-3.910577393E1
1.393132375E0,-4.289710999E0,7.312261581E0,-3.898979187E1
1.403127375E0,-4.302955627E0,7.183139801E0,-3.918179321E1
1.413123375E0,-4.279785156E0,7.058866501E0,-3.885356140E1
1.423118375E0,-4.638145447E0,7.473060608E0,-3.923841858E1
1.433114375E0,-4.538299561E0,7.301431656E0,-3.906851196E1
1.443110375E0,-4.805381775E0,7.549346924E0,-3.908979797E1
1.453105375E0,-4.774902344E0,7.529859543E0,-3.911918640E1
1.463101375E0,-4.789489746E0,7.426221848E0,-3.886924744E1
1.473097375E0,-5.098312378E0,7.640960693E0,-3.892604065E1
1.483092375E0,-4.907783508E0,7.561500549E0,-3.900291443E1
1.493088375E0,-4.842803955E0,7.762390137E0,-3.880490112E1
1.503083375E0,-4.660308838E0,7.716659546E0,-3.883650208E1
1.513079375E0,-4.535148621E0,7.474103928E0,-3.877648926E1
1.523075375E0,-4.741500854E0,7.753049850E0,-3.892958069E1
1.533070375E0,-4.480186462E0,7.291793823E0,-3.878828430E1
1.543066375E0,-4.579338074E0,7.450510025E0,-3.873216248E1
1.553062375E0,-4.652679443E0,7.481174469E0,-3.874409485E1
1.563057375E0,-4.648239136E0,7.506418228E0,-3.873478699E1
1.573053375E0,-4.839126587E0,7.522214890E0,-3.894950867E1
1.583049375E0,-4.708091736E0,7.235559464E0,-3.895111084E1
1.593044375E0,-4.863166809E0,7.368091583E0,-3.901498413E1
1.603040375E0,-4.888290405E0,7.227870941E0,-3.885304260E1
1.613035375E0,-4.714324951E0,7.019638062E0,-3.891990662E1
1.623031375E0,-4.874954224E0,7.297470093E0,-3.906698608E1
1.633027375E0,-4.504966736E0,6.928266525E0,-3.879321289E1
1.643022375E0,-4.365119934E0,7.155624390E0,-3.878262329E1
1.653018375E0,-4.058547974E0,7.208717346E0,-3.875352478E1
1.663014375E0,-3.779777527E0,7.111621857E0,-3.874942017E1
1.673009375E0,-3.953369141E0,7.517036438E0,-3.880705261E1
1.683005375E0,-3.617912292E0,7.076677322E0,-3.880630493E1
1.693000375E0,-3.581588745E0,7.039634705E0,-3.881938171E1
1.702996375E0,-3.430206299E0,6.991487503E0,-3.873861694E1
1.712992375E0,-3.322998047E0,6.606431961E0,-3.877983093E1
1.722987375E0,-3.449699402E0,6.692686081E0,-3.906716919E1
1.732983375E0,-3.258300781E0,6.327577591E0,-3.899496460E1
1.742979375E0,-3.443336487E0,6.427028656E0,-3.903240967E1
1.752974333E0,-3.580406189E0,6.301538467E0,-3.902624512E1
1.762970333E0,-3.438163757E0,5.817438126E0,-3.882807922E1
1.772966333E0,-3.770034790E0,5.829599380E0,-3.898689270E1
1.782961333E0,-3.763702393E0,5.643985748E0,-3.893034363E1
1.792957333E0,-3.876663208E0,5.551445007E0,-3.889665222E1
1.802952333E0,-3.908409119E0,5.643316269E0,-3.886700439E1
1.812948333E0,-3.925453186E0,5.337181091E0,-3.881813049E1
1.822944333E0,-4.115943909E0,5.577379227E0,-3.899334717E1
1.832939333E0,-3.907310486E0,5.224254608E0,-3.905107117E1
1.842935333E0,-3.934379578E0,5.305709839E0,-3.897080994E1
1.852931333E0,-4.144889832E0,5.479085922E0,-3.881474304E1
1.862926333E0,-4.046501160E0,5.338317871E0,-3.865229797E1
1.872922333E0,-4.200355530E0,5.388736725E0,-3.879148865E1
1.882917333E0,-4.087608337E0,4.972362518E0,-3.878570557E1
1.892913333E0,-4.166030884E0,5.091827393E0,-3.861981201E1
1.902909333E0,-4.425659180E0,5.252563477E0,-3.894767761E1
1.912904333E0,-4.269126892E0,4.909645081E0,-3.881529236E1
1.922900333E0,-4.277320862E0,5.171817780E0,-3.885711670E1
1.932896333E0,-4.238052368E0,5.106370926E0,-3.890380859E1
1.942891333E0,-4.259613037E0,5.258960724E0,-3.858975220E1
1.952887333E0,-4.436614990E0,5.406549454E0,-3.865992737E1
1.962883333E0,-4.117805481E0,5.162830353E0,-3.863737488E1
1.972878333E0,-4.250396729E0,5.548421860E0,-3.862596130E1
1.982874333E0,-4.128967285E0,5.246326447E0,-3.859748840E1
1.992869333E0,-4.003379822E0,5.269866943E0,-3.862490845E1
2.002865333E0,-4.443618774E0,5.489385605E0,-3.845376587E1
2.012861333E0,-4.211715698E0,5.298185349E0,-3.833802795E1
2.022856333E0,-4.398040771E0,5.505107880E0,-3.853611755E1
2.032852333E0,-4.394180298E0,5.390085220E0,-3.840803528E1
2.042848333E0,-4.216918945E0,5.388351440E0,-3.818464661E1
2.052843333E0,-4.410591125E0,5.486701965E0,-3.845974731E1
2.062839333E0,-4.275054932E0,5.217407227E0,-3.830857849E1
2.072835333E0,-4.312301636E0,5.486167908E0,-3.840548706E1
2.082830333E0,-4.360801697E0,5.267293930E0,-3.853115845E1
2.092826333E0,-4.035774231E0,5.243326187E0,-3.831468201E1
2.102821333E0,-4.221656799E0,5.420515060E0,-3.834910583E1
2.112817333E0,-3.999710083E0,5.180307388E0,-3.826460266E1
2.122813333E0,-4.045288086E0,5.372211456E0,-3.847453308E1
2.132808333E0,-4.087394714E0,5.388448715E0,-3.859310913E1
2.142804333E0,-3.919685364E0,5.154130936E0,-3.834390259E1
2.152800333E0,-4.240699768E0,5.392705917E0,-3.871202087E1
2.162795333E0,-3.892341614E0,5.192466736E0,-3.863902283E1
2.172791333E0,-4.018623352E0,5.335817337E0,-3.870773315E1
2.182787333E0,-3.923385620E0,5.275436401E0,-3.892926025E1
2.192782333E0,-3.724006653E0,5.236616135E0,-3.870202637E1
2.202778333E0,-3.994682312E0,5.543462753E0,-3.887791443E1
2.212773333E0,-3.707801819E0,5.258056641E0,-3.879658508E1
2.222771333E0,-3.774230957E0,5.607955933E0,-3.879090881E1
2.232767333E0,-3.705329895E0,5.631870270E0,-3.882057190E1
2.242762333E0,-3.622459412E0,5.418642044E0,-3.880455017E1
2.252758333E0,-3.901054382E0,5.646793365E0,-3.888250732E1
2.262753333E0,-3.783111572E0,5.489902496E0,-3.867497253E1
2.272749333E0,-3.921211243E0,5.670501709E0,-3.887248230E1
2.282745333E0,-3.896942139E0,5.687036514E0,-3.867379761E1
2.292740333E0,-3.780319214E0,5.485124588E0,-3.873173523E1
2.302736333E0,-4.055313110E0,5.820764542E0,-3.872622681E1
2.312732333E0,-3.839439392E0,5.580909729E0,-3.856059265E1
2.322727333E0,-3.872108459E0,5.657194138E0,-3.869470215E1
2.332723333E0,-3.860366821E0,5.738986969E0,-3.886305237E1
2.342718333E0,-3.719100952E0,5.577753067E0,-3.859111023E1
2.352714333E0,-3.940147400E0,5.875749588E0,-3.880798340E1
2.362710333E0,-3.810478210E0,5.621927261E0,-3.890187073E1
2.372705333E0,-3.893447876E0,5.740650177E0,-3.879426575E1
2.382701333E0,-3.916313171E0,5.692276001E0,-3.858337402E1
2.392697333E0,-3.827659607E0,5.560157776E0,-3.853771973E1
2.402692333E0,-3.898368835E0,5.908969879E0,-3.872261047E1
2.412688333E0,-3.828094482E0,5.646511078E0,-3.876574707E1
2.422684333E0,-3.818206787E0,5.840936661E0,-3.884719849E1
2.432679333E0,-3.727416992E0,5.932456970E0,-3.840621948E1
2.442675333E0,-3.597854614E0,5.717687607E0,-3.868342590E1
2.452671333E0,-3.798797607E0,5.949186325E0,-3.880426025E1
2.462666333E0,-3.711326599E0,5.795869827E0,-3.877154541E1
2.472662333E0,-3.742935181E0,5.728982925E0,-3.875030518E1
2.482657333E0,-3.778160095E0,6.038475037E0,-3.874719238E1
2.492653333E0,-3.575775146E0,5.758525848E0,-3.860195923E1
2.502649333E0,-3.780731201E0,6.069904327E0,-3.895439148E1
2.512644333E0,-3.607246399E0,5.889741898E0,-3.878231812E1
2.522640333E0,-3.683631897E0,6.084817886E0,-3.878915405E1
2.532636333E0,-3.915962219E0,6.063261032E0,-3.854660034E1
2.542631333E0,-3.591072083E0,5.882818222E0,-3.857650757E1
2.552627333E0,-3.809509277E0,6.131324768E0,-3.873416138E1
2.562623333E0,-3.709564209E0,5.734355927E0,-3.877874756E1
2.572618333E0,-3.649971008E0,5.821868896E0,-3.878112793E1
2.582614333E0,-3.765289307E0,5.977418900E0,-3.888784790E1
2.592609333E0,-3.461845398E0,5.699832916E0,-3.867581177E1
2.602605333E0,-3.744987488E0,6.005681992E0,-3.883883667E1
2.612601333E0,-3.651725769E0,5.900270462E0,-3.867756653E1
2.622596333E0,-3.584365845E0,5.811344147E0,-3.867791748E1
2.632592333E0,-3.667503357E0,5.984683990E0,-3.870166016E1
2.642588333E0,-3.461174011E0,5.678768158E0,-3.869566345E1
2.652583333E0,-3.702720642E0,6.022632599E0,-3.882698059E1
2.662579333E0,-3.665855408E0,5.940790176E0,-3.871296692E1
2.672575333E0,-3.468948364E0,5.940452576E0,-3.861933899E1
2.682570333E0,-3.690589905E0,6.154409409E0,-3.873388672E1
2.692566333E0,-3.469924927E0,5.829542160E0,-3.836064148E1
2.702562333E0,-3.619506836E0,6.122930527E0,-3.872575378E1
2.712557333E0,-3.651229858E0,6.106201172E0,-3.864053345E1
2.722553333E0,-3.386680603E0,6.074127197E0,-3.867477417E1
2.732549333E0,-3.754890442E0,6.204635620E0,-3.884913635E1
2.742544333E0,-3.599594116E0,5.940641403E0,-3.881167603E1
2.752540208E0,-3.736709595E0,6.074165344E0,-3.891246033E1
2.762535208E0,-3.630287170E0,6.011663437E0,-3.908334351E1
2.772531208E0,-3.423652649E0,6.199041367E0,-3.889457703E1
2.782527208E0,-3.710800171E0,6.219055176E0,-3.893809509E1
2.792522208E0,-3.487106323E0,5.837560654E0,-3.864614868E1
2.802518208E0,-3.550559998E0,6.146825790E0,-3.879455566E1
2.812514208E0,-3.582427979E0,6.085077286E0,-3.886581421E1
2.822509208E0,-3.505241394E0,6.009649277E0,-3.876246643E1
2.832505208E0,-3.693778992E0,6.288393021E0,-3.890487671E1
2.842501208E0,-3.442626953E0,5.945211411E0,-3.863377380E1
2.852496208E0,-3.623908997E0,6.214633942E0,-3.880970764E1
2.862492208E0,-3.616699219E0,6.100610733E0,-3.903559875E1
2.872488208E0,-3.506072998E0,6.089576721E0,-3.887713623E1
2.882483208E0,-3.713539124E0,6.370971680E0,-3.892462158E1
2.892479208E0,-3.556259155E0,6.030433655E0,-3.873725891E1
2.902474208E0,-3.699310303E0,6.269157410E0,-3.875929260E1
2.912470208E0,-3.725708008E0,6.370384216E0,-3.891593933E1
2.922466208E0,-3.413146973E0,6.124492645E0,-3.870298767E1
2.932461208E0,-3.706634521E0,6.306713104E0,-3.875869751E1
2.942457208E0,-3.428924561E0,6.291616440E0,-3.858837891E1
2.952453208E0,-3.465919495E0,6.410757065E0,-3.867871094E1
2.962448208E0,-3.479255676E0,6.223005295E0,-3.888446045E1
2.972444208E0,-3.360420227E0,6.097677231E0,-3.873156738E1
2.982440208E0,-3.598144531E0,6.340190887E0,-3.891696167E1
2.992435208E0,-3.542243958E0,6.021127701E0,-3.890946960E1
3.002431208E0,-3.602928162E0,6.045974731E0,-3.886926270E1
3.012427208E0,-3.589508057E0,6.245843887E0,-3.882540894E1
3.022422208E0,-3.377204895E0,6.098075867E0,-3.878149414E1
3.032418208E0,-3.486846924E0,6.113546371E0,-3.876008606E1
3.042413208E0,-3.326187134E0,5.959613800E0,-3.860780334E1
3.052409208E0,-3.385505676E0,6.345489502E0,-3.879269409E1
3.062405208E0,-3.487594604E0,6.317224503E0,-3.872091675E1
3.072400208E0,-3.329879761E0,6.115716934E0,-3.873345947E1
3.082396208E0,-3.600593567E0,6.463130951E0,-3.896466064E1
3.092392208E0,-3.489723206E0,6.194990158E0,-3.867201233E1
3.102387208E0,-3.512321472E0,6.135354996E0,-3.859140015E1
3.112383208E0,-3.464576721E0,6.347770691E0,-3.869049072E1
3.122379208E0,-3.418495178E0,6.238918304E0,-3.877899170E1
3.132374208E0,-3.682220459E0,6.309118271E0,-3.893988037E1
3.142370208E0,-3.538269043E0,6.138069153E0,-3.875691223E1
3.152366208E0,-3.605415344E0,6.145658493E0,-3.885557556E1
3.162361208E0,-3.613037109E0,6.143310547E0,-3.880871582E1
3.172357208E0,-3.446952820E0,6.110254288E0,-3.869447327E1
3.182353208E0,-3.643806458E0,6.281276703E0,-3.889839172E1
3.192348208E0,-3.455673218E0,5.861927032E0,-3.869685364E1
3.202344208E0,-3.509857178E0,5.808105469E0,-3.875679016E1
3.212339208E0,-3.770790100E0,6.112037659E0,-3.863099670E1
3.222335208E0,-3.642478943E0,5.924230576E0,-3.868739319E1
3.232331208E0,-3.723434448E0,6.184898376E0,-3.875614929E1
3.242326208E0,-3.660255432E0,6.148332596E0,-3.876480103E1
3.252322208E0,-3.808387756E0,6.249345779E0,-3.878123474E1
3.262318208E0,-3.933349609E0,6.400157928E0,-3.882969666E1
3.272313208E0,-3.556777954E0,6.120260239E0,-3.868281555E1
3.282309208E0,-3.740722656E0,6.440582275E0,-3.896818542E1
3.292305208E0,-3.618400574E0,6.036066055E0,-3.873890686E1
3.302300208E0,-3.628318787E0,6.087907791E0,-3.870309448E1
3.312296208E0,-3.776741028E0,6.142713547E0,-3.887611389E1
3.322292208E0,-3.603485107E0,5.787658691E0,-3.864720154E1
3.332287208E0,-3.852630615E0,6.152074814E0,-3.880961609E1
3.342283208E0,-3.859642029E0,6.062765121E0,-3.898327637E1
3.352279208E0,-3.821769714E0,6.082864761E0,-3.880676270E1
3.362274208E0,-3.917213440E0,6.374345779E0,-3.898588562E1
3.372270208E0,-3.700561523E0,6.051555634E0,-3.884211731E1
3.382265208E0,-3.868331909E0,6.327304840E0,-3.891462708E1
3.392261208E0,-3.762428284E0,6.145275116E0,-3.887786865E1
3.402257208E0,-3.600372314E0,6.290544510E0,-3.856074524E1
3.412252208E0,-3.882255554E0,6.288183212E0,-3.889845276E1
3.422248208E0,-3.682685852E0,5.982637405E0,-3.877404785E1
3.432244208E0,-3.798683167E0,6.158926010E0,-3.891891479E1
3.442239208E0,-3.768386841E0,6.199188232E0,-3.900189209E1
3.452235208E0,-3.560523987E0,6.092493057E0,-3.869017029E1
3.462231208E0,-3.875900269E0,6.318990707E0,-3.894786072E1
3.472226208E0,-3.690231323E0,5.824270248E0,-3.866918945E1
3.482222208E0,-3.812927246E0,6.133163452E0,-3.873440552E1
3.492218208E0,-3.802833557E0,6.103338242E0,-3.899003601E1
3.502213208E0,-3.629974365E0,5.943412781E0,-3.879588318E1
3.512209208E0,-3.921493530E0,6.188665390E0,-3.880731201E1
3.522205208E0,-3.702674866E0,5.990097046E0,-3.876686096E1
3.532200208E0,-3.857406616E0,6.054433823E0,-3.887593079E1
3.542196208E0,-3.876770020E0,6.061609268E0,-3.885252380E1
3.552192208E0,-3.876770020E0,6.061609268E0,-3.885252380E1
3.562187208E0,-3.750808716E0,5.886137009E0,-3.878645325E1
3.572183208E0,-3.875198364E0,6.274166107E0,-3.914021301E1
3.582178208E0,-3.652381897E0,5.957296371E0,-3.910256958E1
3.592174208E0,-3.639869690E0,6.192626953E0,-3.914404297E1
3.602170208E0,-3.742973328E0,6.362607956E0,-3.888450623E1
3.612165208E0,-3.638465881E0,6.187744141E0,-3.873045349E1
3.622161208E0,-3.765052795E0,6.398092270E0,-3.905241394E1
3.632157208E0,-3.615425110E0,6.186609268E0,-3.902557373E1
3.642152208E0,-3.707313538E0,6.108791351E0,-3.902186584E1
3.652148208E0,-3.738693237E0,6.218879700E0,-3.880035400E1
3.662144208E0,-3.662796021E0,6.071832657E0,-3.882775879E1
3.672139208E0,-3.858924866E0,6.327083588E0,-3.881163025E1
3.682135208E0,-3.588516235E0,6.089136124E0,-3.889739990E1
3.692131208E0,-3.685798645E0,6.374340057E0,-3.898582458E1
3.702126208E0,-3.596389771E0,6.369983673E0,-3.897639465E1
3.712122208E0,-3.509170532E0,6.127544403E0,-3.889643860E1
3.722118208E0,-3.774047852E0,6.396142960E0,-3.910887146E1
3.732113208E0,-3.618431091E0,6.153251648E0,-3.886682129E1
3.742109208E0,-3.659721375E0,6.401659012E0,-3.890711975E1
3.752108083E0,-3.569236755E0,6.389722824E0,-3.868698120E1
3.762104083E0,-3.427673340E0,6.129756927E0,-3.875746155E1
3.772100083E0,-3.721054077E0,6.509349823E0,-3.894709778E1
3.782095083E0,-3.560073853E0,6.333711624E0,-3.884713745E1
3.792091083E0,-3.592132568E0,6.276321411E0,-3.911543274E1
3.802087083E0,-3.569648743E0,6.443759918E0,-3.891609192E1
3.812082083E0,-3.422554016E0,6.051837921E0,-3.894737244E1
3.822078083E0,-3.621719360E0,6.410171509E0,-3.913655090E1
3.832074083E0,-3.493453979E0,6.199577332E0,-3.899513245E1
3.842069083E0,-3.528984070E0,6.279659271E0,-3.890222168E1
3.852065083E0,-3.516128540E0,6.254280090E0,-3.895025635E1
3.862061083E0,-3.326332092E0,5.955261230E0,-3.885687256E1
3.872056083E0,-3.614959717E0,6.303850174E0,-3.884899902E1
3.882052083E0,-3.524398804E0,6.087131500E0,-3.883625793E1
3.892048083E0,-3.571868896E0,6.231260300E0,-3.886750793E1
3.902043083E0,-3.528480530E0,6.201141357E0,-3.880805969E1
3.912039083E0,-3.336067200E0,6.028862000E0,-3.891758728E1
3.922035083E0,-3.673904419E0,6.423227310E0,-3.915126038E1
3.932030083E0,-3.492370605E0,6.092060089E0,-3.907432556E1
3.942026083E0,-3.500381470E0,6.119649887E0,-3.900561523E1
3.952022083E0,-3.660858154E0,6.280326843E0,-3.897575378E1
3.962017083E0,-3.445747375E0,6.076461792E0,-3.885673523E1
3.972013083E0,-3.669303894E0,6.194362640E0,-3.900346375E1
3.982009083E0,-3.627250671E0,6.094131470E0,-3.905682373E1
3.992004083E0,-3.555473328E0,6.060659409E0,-3.918424988E1
4.002000083E0,-3.646095276E0,6.172082901E0,-3.911244202E1
4.011995083E0,-3.440422058E0,5.998311996E0,-3.901545715E1
4.021991083E0,-3.546058655E0,6.191856384E0,-3.912351990E1
4.031987083E0,-3.618927002E0,6.281948090E0,-3.905630493E1
4.041982083E0,-3.535865784E0,6.183660507E0,-3.895057678E1
4.051978083E0,-3.643981934E0,6.201185226E0,-3.897201538E1
4.061974083E0,-3.572669983E0,6.037105560E0,-3.885719299E1
4.071969083E0,-3.668357849E0,6.164844513E0,-3.900834656E1
4.081965083E0,-3.574539185E0,6.101209641E0,-3.896702576E1
4.091961083E0,-3.372283936E0,6.023050308E0,-3.885688782E1
4.101956083E0,-3.342658997E0,6.200654984E0,-3.890434265E1
4.111952083E0,-3.305099487E0,5.758520126E0,-3.885281372E1
4.121948083E0,-3.507537842E0,5.976613998E0,-3.894842529E1
4.131943083E0,-3.597564697E0,6.127727509E0,-3.887567139E1
4.141939083E0,-3.263023376E0,5.907890320E0,-3.881459045E1
4.151935083E0,-3.664268494E0,6.111837387E0,-3.898347473E1
4.161930083E0,-3.473114014E0,5.803321838E0,-3.893405151E1
4.171926083E0,-3.708831787E0,6.028367996E0,-3.900744629E1
4.181922083E0,-3.632354736E0,5.905527115E0,-3.897808838E1
4.191917083E0,-3.400291443E0,5.875934601E0,-3.884510803E1
4.201913083E0,-3.632667542E0,6.101104736E0,-3.890353394E1
4.211909083E0,-3.617630005E0,5.822011948E0,-3.897447205E1
4.221904083E0,-3.721420288E0,6.053445816E0,-3.903451538E1
4.231900083E0,-3.731422424E0,6.154212952E0,-3.899452209E1
4.241895083E0,-3.452110291E0,5.994874954E0,-3.883869934E1
4.251891083E0,-3.745765686E0,6.229488373E0,-3.883000183E1
4.261887083E0,-3.519950867E0,5.786277771E0,-3.894844055E1
4.271882083E0,-3.641410828E0,6.025165558E0,-3.912925720E1
4.281878083E0,-3.739387512E0,6.054294586E0,-3.918006897E1
4.291874083E0,-3.648880005E0,5.907676697E0,-3.903280640E1
4.301869083E0,-3.872306824E0,6.235334396E0,-3.924620056E1
4.311865083E0,-3.703346252E0,5.901313782E0,-3.901310730E1
4.321861083E0,-3.800811768E0,6.090076447E0,-3.904309082E1
4.331856083E0,-3.774002075E0,6.237688065E0,-3.918730164E1
4.341852083E0,-3.620925903E0,6.066291809E0,-3.900531006E1
4.351848083E0,-3.891380310E0,6.417636871E0,-3.923596191E1
4.361843083E0,-3.659614563E0,6.107114792E0,-3.892127991E1
4.371839083E0,-3.657676697E0,6.125932693E0,-3.899098206E1
4.381835083E0,-3.778182983E0,6.380565643E0,-3.899830627E1
4.391830083E0,-3.730522156E0,6.127040863E0,-3.878616333E1
4.401826083E0,-3.872619629E0,6.291425705E0,-3.907992554E1
4.411822083E0,-3.735580444E0,6.175245285E0,-3.904896545E1
4.421817083E0,-3.817169189E0,6.425153732E0,-3.897026062E1
4.431813083E0,-3.882339478E0,6.607961655E0,-3.883052063E1
4.441809083E0,-3.644683838E0,6.336027145E0,-3.890977478E1
4.451804083E0,-3.804756165E0,6.451353073E0,-3.893653870E1
4.461800083E0,-3.640586853E0,6.259830475E0,-3.877438354E1
4.471795083E0,-3.742012024E0,6.356485367E0,-3.902561951E1
4.481791083E0,-3.643798828E0,6.513589859E0,-3.878047180E1
4.491787083E0,-3.584144592E0,6.205453873E0,-3.889018250E1
4.501782083E0,-3.840187073E0,6.419561386E0,-3.894750977E1
4.511778083E0,-3.522079468E0,6.194194794E0,-3.909355164E1
4.521774083E0,-3.636634827E0,6.390432358E0,-3.925880432E1
4.531769083E0,-3.578742981E0,6.440038681E0,-3.891571045E1
4.541765083E0,-3.458168030E0,6.134067535E0,-3.896302795E1
4.551761083E0,-3.679847717E0,6.477249146E0,-3.901301575E1
4.561756083E0,-3.634231567E0,6.248327255E0,-3.903555298E1
4.571752083E0,-3.625495911E0,6.281286240E0,-3.901890564E1
4.581748083E0,-3.692306519E0,6.413002014E0,-3.914427185E1
4.591743083E0,-3.423851013E0,6.027538300E0,-3.901960754E1
4.601739083E0,-3.628204346E0,6.272350311E0,-3.908897400E1
4.611735083E0,-3.438644409E0,6.103763580E0,-3.906689453E1
4.621730083E0,-3.416419983E0,6.146036148E0,-3.913598633E1
4.631726083E0,-3.595260620E0,6.359357834E0,-3.927957153E1
4.641722083E0,-3.437973022E0,6.120557785E0,-3.904939270E1
4.651717083E0,-3.598243713E0,6.505104065E0,-3.920037842E1
4.661713083E0,-3.595092773E0,6.288740158E0,-3.903834534E1
4.671709083E0,-3.531608582E0,6.246461868E0,-3.886358643E1
4.681704083E0,-3.666053772E0,6.303974152E0,-3.916616821E1
4.691700083E0,-3.494850159E0,6.083684921E0,-3.888151550E1
4.701696083E0,-3.527114868E0,6.269937515E0,-3.910870361E1
4.711691083E0,-3.479454041E0,6.186443329E0,-3.891645813E1
4.721687083E0,-3.315666199E0,6.268815994E0,-3.882774353E1
4.731683083E0,-3.507453918E0,6.551504135E0,-3.906607056E1
4.741678083E0,-3.258979797E0,6.140270233E0,-3.895344543E1
4.751674208E0,-3.496810913E0,6.402265549E0,-3.919804382E1
